valid_time,pressure_level,latitude,longitude,surface_wind,low-level_wind,jet_stream,atmos_stability1,atmos_stability2,thermal_wind_y_grad,thermal_wind_x_grad
2005-08-28,0,43.7,-79.65,5.754817,14.962786,16.308315,0.0009169081342554695,0.004556596756170904,1.7896682131725858,1.3444965955429666
2005-08-29,0,43.7,-79.65,4.4381566,12.655172,17.946478,0.0018660752574569813,0.0040282825023782495,2.5392550452657288,0.7827504274275348
2005-08-30,0,43.7,-79.65,3.1692214,7.710062,15.051121,0.003206332075181253,0.004205042100245753,2.7056339113866184,0.3360614360933387
2005-08-31,0,43.7,-79.65,2.8016157,7.0033903,11.524639,0.0027597587297698394,0.005683321024499563,2.026164678976908,-0.33740656564833216
2005-09-01,0,43.7,-79.65,4.370557,8.777522,16.423298,0.0012456868090554866,0.005477629360159242,0.3566778091673262,1.2375427828532244
2005-09-02,0,43.7,-79.65,7.3282228,16.931568,25.914562,0.0019537290712060376,0.004352605505659783,1.1549747173738856,-0.06845902559308288
2005-09-03,0,43.7,-79.65,3.7337992,13.365824,17.881105,0.00028612064735044295,0.004708223892747543,3.336611418399548,1.0309837597287341
2005-09-04,0,43.7,-79.65,2.6452901,5.465571,11.951713,0.002141190242974656,0.004527224480003078,3.553345944930879,0.5734241256348472
2005-09-05,0,43.7,-79.65,2.613955,4.2559752,4.706768,0.003861615090554278,0.004358690709196644,-1.5049387346505663,-0.44057510298977937
2005-09-06,0,43.7,-79.65,5.042437,7.7377825,3.161289,0.001943227075259533,0.0047737281768593645,-0.9609743119504525,0.3004823135498454
2005-09-07,0,43.7,-79.65,4.880671,6.9317827,8.642949,0.000772281802730457,0.004414918379918852,1.0422805535395856,0.6815837330205299
2005-09-08,0,43.7,-79.65,5.307885,9.639086,14.354305,0.0023958626084665422,0.004022277377652425,2.529711256686566,0.48848271250285275
2005-09-09,0,43.7,-79.65,2.0720448,5.957478,15.4856205,0.0009025771096527705,0.004023857866494204,5.043638869375149,1.2743973719540642
2005-09-10,0,43.7,-79.65,1.805958,4.3423653,14.355055,0.003186076840389506,0.00477087679833843,-0.6819552788167641,1.7711641596593146
2005-09-11,0,43.7,-79.65,3.793732,9.119169,10.475776,0.0045959810488845464,0.004434410413135101,-3.465879328477402,1.3071439073010178
2005-09-12,0,43.7,-79.65,5.78732,10.290312,11.317962,0.0013074639611474809,0.004858336540487954,-0.1249348910550415,1.291776569846977
2005-09-13,0,43.7,-79.65,6.0076833,9.96853,11.838349,0.0018544519352105867,0.005155614107117753,-0.6383463842339949,-0.07674776302772239
2005-09-14,0,43.7,-79.65,6.171047,15.1514015,19.788055,0.002568526006371555,0.004611415857527326,1.2456247758911163,-0.9927697793175375
2005-09-15,0,43.7,-79.65,2.3136258,10.548398,19.717636,0.0029398552699342424,0.0038372129228216294,2.9694994972620936,-2.1322293900154725
2005-09-16,0,43.7,-79.65,1.0157114,6.818613,14.28255,0.00489224729766046,0.004489656433041328,-0.34955554576631326,-0.7620051435983417
2005-09-17,0,43.7,-79.65,2.2253637,3.2299583,8.04033,0.0012049816535664296,0.00491775714797008,0.9052019468633994,0.9263823235758357
2005-09-18,0,43.7,-79.65,2.4419985,5.6953354,13.014943,0.0006042453064032202,0.004602348072302016,0.8135576334885274,1.7301423127739524
2005-09-19,0,43.7,-79.65,5.14756,13.7209,16.74063,0.002122826049356792,0.004055947987784162,5.517006289811022,0.1530218916334803
2005-09-20,0,43.7,-79.65,8.429756,26.11632,23.880224,0.005018083814903361,0.0038475971102226226,5.148874891170763,-0.005621656952742038
2005-09-21,0,43.7,-79.65,5.360701,12.648594,24.34665,0.0008715491705669668,0.004342517739378711,4.129004275544495,1.6545765149570884
2005-09-22,0,43.7,-79.65,5.2850766,21.744093,22.361006,0.0028763305860831302,0.0044409468738780605,3.5396033704022645,-0.36618104108340593
2005-09-23,0,43.7,-79.65,4.4271708,19.260653,19.08321,0.005575063954167069,0.004123045926007968,3.0352845608850925,-1.9347624234310512
2005-09-24,0,43.7,-79.65,2.0879228,10.870484,11.092273,0.007291094294176254,0.004250307686852125,-0.028067730541485203,-0.7935975118400177
2005-09-25,0,43.7,-79.65,4.7114887,16.614689,17.612854,0.004033681583226149,0.004055830510837165,5.489154162526514,2.3158711642441534
2005-09-26,0,43.7,-79.65,6.534897,25.2,20.468327,0.004457813875256861,0.004267356741547559,5.624092204990814,1.375422470283773
2005-09-27,0,43.7,-79.65,4.227826,8.818386,23.644312,0.0014433550833748171,0.004991270493984589,0.9505898247657366,0.13548753432119762
2005-09-28,0,43.7,-79.65,5.451694,18.181599,18.680872,0.003328779145559379,0.004559778569810697,1.1878500918336479,0.7789424521644824
2005-09-29,0,43.7,-79.65,12.053217,32.94394,27.066072,0.00446646991068809,0.0035470829786619536,2.6882214523743753,1.9150334567389156
2005-09-30,0,43.7,-79.65,5.474874,13.897814,27.148796,0.0029689941504604843,0.006050304183924234,0.2339364589772144,1.2514811514578617
2005-10-01,0,43.7,-79.65,5.2996454,11.723967,15.740778,0.005524928942400821,0.004693997115196291,0.1961814823163279,0.6093708640142572
2005-10-02,0,43.7,-79.65,5.203456,6.80143,5.501328,0.005788510124235505,0.00445019694058565,-1.3811175802806945,-0.8620619762618277
2005-10-03,0,43.7,-79.65,4.3356876,8.66827,9.393108,0.004301774968541162,0.00387114043753885,1.352082411061532,0.35109204878438766
2005-10-04,0,43.7,-79.65,4.3956738,7.618403,4.554888,0.004035684586443572,0.003943004888523664,2.010194131524198,-0.03088548469852133
2005-10-05,0,43.7,-79.65,4.3840113,9.95927,7.365141,0.004520032917245271,0.004151892110787094,8.729881898374195,0.018623735323017046
2005-10-06,0,43.7,-79.65,5.5194383,17.167015,13.5397215,0.0035238100037279724,0.0041289932228498315,1.7634021657265175,0.1425214338502773
2005-10-07,0,43.7,-79.65,4.1502194,16.625145,19.982407,0.003093391490679165,0.004564892611694934,7.476635703171935,0.5819068984508876
2005-10-08,0,43.7,-79.65,3.5701187,3.0348952,7.1693296,0.006517997373219587,0.006122599134439187,4.865328168399043,-3.684896242216186
2005-10-09,0,43.7,-79.65,1.294937,5.220826,7.6575556,0.00984245394586515,0.004706590808062998,1.059619622912133,0.48677175546318124
2005-10-10,0,43.7,-79.65,1.3180761,1.4145892,5.521933,0.008665468043544679,0.005437683479537116,-1.3845331871789845,-0.5116475357290283
2005-10-11,0,43.7,-79.65,1.13369,3.2938077,4.4739537,0.005181246476380459,0.005513087159669663,0.5453641854242695,0.9266840082640996
2005-10-12,0,43.7,-79.65,3.3085086,7.481066,3.5549822,0.006195099989083349,0.0056089375298826625,-0.6116126329922282,0.8860953885363411
2005-10-13,0,43.7,-79.65,2.2522585,6.9562535,9.244368,0.00538510305344447,0.00573115320802537,0.22081066267562455,1.4889187060147882
2005-10-14,0,43.7,-79.65,2.2940407,5.725295,12.921104,0.0031105721309229537,0.004972385529208314,2.2276198872542166,1.814323214463709
2005-10-15,0,43.7,-79.65,6.7771835,17.0031,20.846329,0.004874273776299453,0.0033958494423127717,1.0075452575302395,-0.20339409700765032
2005-10-16,0,43.7,-79.65,5.762948,21.659822,27.266739,0.0026995444679319396,0.00436008241598479,1.0401519422166283,-0.23646509709944208
2005-10-17,0,43.7,-79.65,4.627144,10.251816,22.670418,0.0027888790687890424,0.005100262171650185,3.837731945959545,2.917047978791644
2005-10-18,0,43.7,-79.65,7.8810906,19.959665,35.60621,0.0037137035725074694,0.00494345896015847,3.3878642513715316,0.8300457420230645
2005-10-19,0,43.7,-79.65,9.656279,28.587435,32.622566,0.005851116936498652,0.0038921557473139763,7.049596966907645,-0.2922657209388801
2005-10-20,0,43.7,-79.65,3.570788,8.449062,35.133972,0.0012785204054846062,0.006786460145191811,4.233412215032719,-0.31015570636795486
2005-10-21,0,43.7,-79.65,1.1980553,5.9988117,21.65693,0.002943082008623446,0.006527384653610207,2.9619747125134253,0.0750858528164776
2005-10-22,0,43.7,-79.65,1.9015996,3.3836305,7.521699,0.00415521399578771,0.005999161838765218,2.1278374560975566,0.8077051966423905
2005-10-23,0,43.7,-79.65,2.4948452,2.403854,4.174944,0.0029715130333059026,0.006201705869952302,0.18620042724214822,0.1664412670361904
2005-10-24,0,43.7,-79.65,2.010316,3.2971904,8.906721,0.002533005354538934,0.004867001120563578,1.7003852932240617,0.6098591693778422
2005-10-25,0,43.7,-79.65,3.0526547,7.531334,4.453359,0.0030093473393287317,0.005198662389790037,1.8978465848271777,1.1162742170470856
2005-10-26,0,43.7,-79.65,4.1384807,8.905688,7.7363234,0.002491461016503207,0.005400789239878018,2.3194015054271793,1.3486141166163428
2005-10-27,0,43.7,-79.65,2.484677,6.1551824,13.846028,0.0004956734282052539,0.004556412884881939,2.574115591720162,1.8220952265828458
2005-10-28,0,43.7,-79.65,2.6401143,3.868647,16.818695,0.0015385654191081772,0.0048892553557758215,-0.8249910435566595,0.6112022960782859
2005-10-29,0,43.7,-79.65,4.4925213,9.0455885,25.257502,0.005141728957505165,0.0037909316721456304,-0.6057982254132493,2.614872005901242
2005-10-30,0,43.7,-79.65,6.9453487,16.711622,15.348843,0.006409601234611712,0.0038867236148904666,0.8063781550122097,0.24470091022487794
2005-10-31,0,43.7,-79.65,6.116842,17.81665,22.146414,0.007601727173248911,0.00353452138310739,0.41665396302713575,-1.083154216071177
2005-11-01,0,43.7,-79.65,5.5182056,22.996855,32.068516,0.005264172943017299,0.004092422721204849,3.836189975982561,-2.5116059020871098
2005-11-02,0,43.7,-79.65,4.44475,11.514766,22.074718,0.0010692109749939358,0.004354620257529747,2.578448637795806,0.5067010593487554
2005-11-03,0,43.7,-79.65,7.3407044,32.89254,32.982708,0.004007914805777131,0.0034701896251947578,7.698421449620272,1.012318978147946
2005-11-04,0,43.7,-79.65,6.0547132,21.496874,31.076885,0.004225551397707359,0.004229318615616782,9.882640722531628,0.2156505655416541
2005-11-05,0,43.7,-79.65,4.5051346,19.218748,26.52578,0.005255006622222035,0.003725641684113554,9.759872818080996,-1.3447169629405546
2005-11-06,0,43.7,-79.65,11.765375,38.178265,27.390308,0.0047093594488793805,0.0033920463790015824,7.9980559847647426,-0.027452175324771982
2005-11-07,0,43.7,-79.65,8.871267,30.57822,36.439697,0.002470110940675652,0.003991365512773823,2.969563398594395,-1.8556073787643395
2005-11-08,0,43.7,-79.65,4.46834,22.221107,34.606525,0.0037861177684824165,0.004960710833094718,7.390552257298465,1.281871580917906
2005-11-09,0,43.7,-79.65,8.700687,29.958153,22.545877,0.005167481932993562,0.003489080757753556,8.754097839284292,5.205143162876208
2005-11-10,0,43.7,-79.65,7.5937057,22.431816,25.254854,0.0012208171571942872,0.0051100393272701045,3.488219140042188,-0.7734908795852887
2005-11-11,0,43.7,-79.65,4.4448915,12.0333395,33.300026,0.003016586659280013,0.005193218748835705,5.088901649134869,3.4106207467528082
2005-11-12,0,43.7,-79.65,5.2543297,19.732998,19.395882,0.006959833457115188,0.004193832338172841,3.530998825201811,1.8326819728854304
2005-11-13,0,43.7,-79.65,8.363744,31.491764,28.154053,0.006382739354019874,0.004391672751874317,1.3886289862403831,0.6525526622714569
2005-11-14,0,43.7,-79.65,9.866872,29.288746,36.843464,0.0021570188447912093,0.004078995009535109,3.450831079200129,0.9554859696259492
2005-11-15,0,43.7,-79.65,2.7589436,16.502947,30.024988,0.01035026899465987,0.004428362842953145,5.264469339920433,0.08134039788570403
2005-11-16,0,43.7,-79.65,11.987155,43.074326,44.10204,0.0054330064175802705,0.003948330615889429,4.972550008395836,0.19795595266945354
2005-11-17,0,43.7,-79.65,8.692922,17.589594,36.337406,0.0019280017133687618,0.005647352395557546,3.2251527541892706,-1.1672915114578921
2005-11-18,0,43.7,-79.65,7.040446,15.835918,24.52738,0.002847441595323817,0.005311326303790345,0.6175010949784194,-0.6366683428638681
2005-11-19,0,43.7,-79.65,6.5434327,20.295544,23.528963,0.005084860104177962,0.00501606280627378,2.122486332632829,1.403211281480356
2005-11-20,0,43.7,-79.65,5.516042,21.995937,20.311998,0.0031080203032649014,0.004706220998126264,3.899028355314883,0.646200408656154
2005-11-21,0,43.7,-79.65,5.2314024,19.478365,13.265673,0.005832859342601028,0.0046620564460692505,2.734296002945973,-1.5324073383019619
2005-11-22,0,43.7,-79.65,4.392402,9.852985,19.369255,0.004030629104325733,0.004681578936683084,4.442028204506338,-2.5933748337327205
2005-11-23,0,43.7,-79.65,4.6668487,13.576765,14.670352,0.0019964025561846734,0.005036775929397291,4.027306749934072,0.509392440018987
2005-11-24,0,43.7,-79.65,8.569481,23.521505,15.360786,0.004051516227817514,0.0032222759471590345,4.79264109783034,-0.24357179457373396
2005-11-25,0,43.7,-79.65,8.7041235,22.35465,22.225088,0.0010153414840362335,0.004703197241344973,3.2255310217317814,0.028804306583473747
2005-11-26,0,43.7,-79.65,4.342058,13.040664,35.01444,0.004664210034384187,0.0059941345680863565,3.9088912050250118,0.923054017445443
2005-11-27,0,43.7,-79.65,1.3084916,13.684066,22.39527,0.012453532836787759,0.0038695384695714096,3.430382594125767,0.19988537867660752
2005-11-28,0,43.7,-79.65,3.5437512,24.348434,20.530071,0.008210089019249453,0.003897638992939556,4.868027903115001,1.9266677486432418
2005-11-29,0,43.7,-79.65,9.142176,40.987522,38.323795,0.005319531823747865,0.004440952969588621,2.5746264525770157,0.7405840044767379
2005-11-30,0,43.7,-79.65,4.6094904,17.400518,23.172897,0.0032745747444105013,0.0051294589660444215,0.9021428620557667,-3.063008021185055
2005-12-01,0,43.7,-79.65,3.3532157,9.305923,13.677903,0.002638055200668119,0.006693619602605239,3.652083748038358,-0.9751944248062011
2005-12-02,0,43.7,-79.65,6.916627,20.912657,4.0862865,0.0028246717573096112,0.0038106607602482437,3.9283596961285507,-0.6410697495460135
2005-12-03,0,43.7,-79.65,6.561254,19.255398,35.689526,0.0005189843247148421,0.006990353790276408,5.40550487930486,0.19726768561031863
2005-12-04,0,43.7,-79.65,5.586304,15.905214,31.555689,0.0008485671011237124,0.006615156744943952,4.724958939162956,1.3051640282127104
2005-12-05,0,43.7,-79.65,5.3950915,17.502724,30.787157,0.0027309798274000856,0.00396717891408281,2.078697173083812,-0.6239119965349713
2005-12-06,0,43.7,-79.65,6.696615,12.010027,20.198402,0.002583269680027849,0.0035315230094854714,1.6156483787563674,-1.02051797597458
2005-12-07,0,43.7,-79.65,6.6037145,11.589834,16.765482,0.0025466112009123916,0.00517032303118651,1.528207035820681,0.5290200638129656
2005-12-08,0,43.7,-79.65,4.9502935,8.7220125,18.42702,0.007579522961870722,0.00438554885876265,1.1946472811311524,1.2490963619074724
2005-12-09,0,43.7,-79.65,5.904702,21.835962,14.912546,0.00594102626999546,0.0042491039227561455,2.8881349173299133,0.3518090088255133
2005-12-10,0,43.7,-79.65,7.3037815,23.729612,25.783054,0.008033689059449229,0.006029965753328477,-0.47635118141146304,-0.6225254811474588
2005-12-11,0,43.7,-79.65,6.088472,17.593407,14.639878,0.0029413764613745817,0.004576917671410898,1.698881989676721,0.6225727681148827
2005-12-12,0,43.7,-79.65,4.8611226,9.819226,13.040155,0.0031539763330531703,0.0047490679176223315,8.73944750942283,-0.6424892080475528
2005-12-13,0,43.7,-79.65,1.3079921,4.7679095,19.817509,0.0024450739596784867,0.005459687230137771,6.196097426440691,1.9029491390231035
2005-12-14,0,43.7,-79.65,3.395025,9.235208,16.730217,0.00761314634685535,0.006340172025491072,4.310578397823729,0.9256650257648116
2005-12-15,0,43.7,-79.65,5.6006055,18.483374,19.605566,0.008565227876666972,0.005480928177021882,5.237569380541696,1.3218558232706543
2005-12-16,0,43.7,-79.65,5.9298677,25.965899,23.883438,0.005115610294669842,0.004535750472629943,4.530582575295437,-0.43923190333649936
2005-12-17,0,43.7,-79.65,6.95029,16.343853,33.845833,0.0048604144204003,0.005010330939817115,0.3774138051689159,-1.7296914643970969
2005-12-18,0,43.7,-79.65,5.806104,16.591768,30.576065,0.006957934816438133,0.0046061266838334745,0.4300763902468356,-0.9190868258851793
2005-12-19,0,43.7,-79.65,7.4694247,17.124088,19.389635,0.007371005337133214,0.004270783332570558,-1.2473529276629416,-0.18611763218425492
2005-12-20,0,43.7,-79.65,7.4261217,22.469347,26.776226,0.00795306062126869,0.004690094506080265,1.1099539802823484,0.2474614832920966
2005-12-21,0,43.7,-79.65,5.413558,16.336271,25.741077,0.0028450066509133854,0.005345531968406772,6.6223821788526624,0.7483019825864896
2005-12-22,0,43.7,-79.65,6.749426,23.90809,27.01389,0.01006037534901068,0.004258478474437237,0.4872715314233945,1.6613925914858771
2005-12-23,0,43.7,-79.65,6.6659675,25.788425,24.001844,0.010085186437110538,0.0043740949771242455,2.2555184247141304,0.18797467393813752
2005-12-24,0,43.7,-79.65,3.9712138,14.940001,25.808678,0.006891296569373363,0.004991530297040981,7.239410987741322,-0.2045020837147409
2005-12-25,0,43.7,-79.65,1.6571875,10.882323,16.659075,0.006916606274146696,0.004945663326674413,7.994661376252115,-0.28018245772756795
2005-12-26,0,43.7,-79.65,4.4040303,3.461938,7.461694,0.006608280691436297,0.004681838802381804,6.915367284412924,-1.9586417494006645
2005-12-27,0,43.7,-79.65,4.125615,7.817893,18.138926,0.010810674135722141,0.003999858418729194,2.7118114143487784,1.0704149666279386
2005-12-28,0,43.7,-79.65,2.0818822,12.866229,16.371122,0.010749044880843103,0.004689473031683285,3.0926648921330053,-0.4002650210225814
2005-12-29,0,43.7,-79.65,2.049685,8.972688,7.926215,0.00958396280876213,0.004116250398084154,5.943114090123378,-2.5902122634081084
2005-12-30,0,43.7,-79.65,1.8870847,3.1399803,17.378523,0.00805563166133536,0.0061014892688413995,10.48952945039298,-3.5449017983309763
2005-12-31,0,43.7,-79.65,1.7966248,11.756675,10.355456,0.010355006001864965,0.00468336885833017,6.225051253441714,0.35075611310021027
2006-01-01,0,43.7,-79.65,2.2823365,10.731561,18.820572,0.0030384361940867673,0.006124670843239076,7.2738711705146,0.6770879673447214
2006-01-02,0,43.7,-79.65,1.9984747,7.8018665,22.245403,0.008522280637477236,0.005720139592941192,6.296117112056933,-0.38499136515784305
2006-01-03,0,43.7,-79.65,2.7108767,8.537236,5.4054794,0.00937042068121663,0.005290321561635072,3.1844879233384726,-0.03607563883185595
2006-01-04,0,43.7,-79.65,2.3964903,15.551804,15.631542,0.007041362012785908,0.0046875182892849735,3.2190340151956796,1.0162938017074856
2006-01-05,0,43.7,-79.65,4.347737,11.300879,10.359188,0.004393127670558187,0.0041515172089364285,3.5855934896820556,0.3434301753776088
2006-01-06,0,43.7,-79.65,3.7602167,9.227332,9.855675,0.004315840576863403,0.0040051777911287,7.26046977138632,-1.1889004473672384
2006-01-07,0,43.7,-79.65,5.476382,12.347145,13.499648,0.0020825564033710134,0.0047577784115932125,7.5366207081715135,2.2861270140396024
2006-01-08,0,43.7,-79.65,3.7974362,10.649915,24.727827,0.007008783487561916,0.004390932658529815,5.792319737501675,-0.39102739290524074
2006-01-09,0,43.7,-79.65,4.256561,18.50604,27.47991,0.008360368043640126,0.004158111849950352,5.717113054732805,-1.8041660668256734
2006-01-10,0,43.7,-79.65,5.921107,14.12362,25.234436,0.010158291185950985,0.0030724104493574213,1.8544848305285715,0.31131505608148086
2006-01-11,0,43.7,-79.65,2.896352,19.721062,24.10061,0.007616560714161804,0.003745832172173352,5.833712380755039,0.45744145490406396
2006-01-12,0,43.7,-79.65,5.1346693,17.345617,23.720034,0.009136111715874374,0.0034046774113114416,2.9593897144149346,0.13869590460976153
2006-01-13,0,43.7,-79.65,3.268613,22.471834,23.46677,0.007514887982303767,0.0035356513731343566,5.178205657326108,-0.19573196718723238
2006-01-14,0,43.7,-79.65,5.0152783,19.062534,16.73307,0.004781059178415856,0.0033740189969731827,7.2045562515947985,-0.36371186342613787
2006-01-15,0,43.7,-79.65,4.752943,13.615423,38.21043,0.006380110988973696,0.00685473247453814,6.628549848921246,-0.8801319858232559
2006-01-16,0,43.7,-79.65,0.8017332,2.5400765,22.57581,0.010909193634406896,0.0061020507695865025,6.517443259435992,1.232605924807889
2006-01-17,0,43.7,-79.65,3.7054756,25.915926,18.38485,0.01039896490464236,0.00468242103215333,4.772247906081904,0.8027492584003234
2006-01-18,0,43.7,-79.65,9.273681,37.63724,27.47583,0.006923394495227889,0.004194626110803435,4.067023210793322,-1.8873888309886846
2006-01-19,0,43.7,-79.65,7.880023,26.770632,34.931557,0.008089375867633053,0.0038047481229447596,6.763531314776926,0.34793797574505186
2006-01-20,0,43.7,-79.65,4.53386,25.226316,36.7309,0.0048506521360140616,0.004068700764455837,7.6491265696515445,0.07634457237779671
2006-01-21,0,43.7,-79.65,6.55427,24.29486,34.476223,0.00919525754071155,0.003508383518787733,4.672298420281083,-3.710781185519916
2006-01-22,0,43.7,-79.65,7.026735,12.847087,32.7222,0.006099445674066852,0.004625424965811118,5.313124927131085,0.09114721944882474
2006-01-23,0,43.7,-79.65,2.484134,11.888488,32.344345,0.0043359585975010825,0.005538027442863549,3.307197988978054,0.8073382371941206
2006-01-24,0,43.7,-79.65,8.198053,25.681875,25.072927,0.005010227034197966,0.0035504338596359093,2.17911749798973,0.630642551455597
2006-01-25,0,43.7,-79.65,6.8610945,18.09381,11.402091,0.0038073077020725427,0.002282229852779804,1.5007068810424393,-0.6489310363070153
2006-01-26,0,43.7,-79.65,5.74329,7.4862704,23.550041,0.007397539895817775,0.004049066321872522,4.863822606714358,-2.2732174598462107
2006-01-27,0,43.7,-79.65,7.129768,15.423766,15.229647,0.009635609420009525,0.0037237807178048758,-1.4300846128518307,1.6632775890856442
2006-01-28,0,43.7,-79.65,7.737695,21.411491,23.748053,0.007072687425555333,0.0033609059825803964,2.150112799076114,1.390146514076845
2006-01-29,0,43.7,-79.65,1.6356646,23.97201,20.987064,0.006430086744163063,0.00494595002386572,7.351198368035153,1.1330962357758039
2006-01-30,0,43.7,-79.65,5.9913745,23.726034,27.751186,0.004841930557974872,0.004020491638027056,7.557306559483629,-0.294930987976504
2006-01-31,0,43.7,-79.65,5.2321744,17.188076,16.206573,0.0036492508876882043,0.0037338577211123735,4.796249572731987,-0.4758824770605042
2006-02-01,0,43.7,-79.65,5.947595,17.602856,16.460821,0.006512642269833385,0.005244708489844489,4.477111470342428,0.31264769172566725
2006-02-02,0,43.7,-79.65,3.9277048,20.210884,26.194784,0.004107376172172676,0.005655656916765528,3.2098674790788,-0.6306705172977036
2006-02-03,0,43.7,-79.65,5.452038,16.66164,20.599794,0.004935228707916674,0.004851875803893358,2.9008005807779993,-1.1728028391945782
2006-02-04,0,43.7,-79.65,3.6883457,15.213967,26.543686,0.0062479985413574374,0.004812623549197282,2.3527541592872523,-1.9287705139111768
2006-02-05,0,43.7,-79.65,9.89388,24.350267,13.72428,0.005616678237826272,0.0039832294669902,4.881517850709253,-1.705086390301138
2006-02-06,0,43.7,-79.65,10.118394,27.60721,24.780159,0.0020429535488892788,0.005874448609401627,2.881574796040699,-2.1763442480973083
2006-02-07,0,43.7,-79.65,5.072839,20.157322,18.657335,0.0021956210974081016,0.006876483400356992,3.956871432479676,0.33580190123535403
2006-02-08,0,43.7,-79.65,2.7648787,6.6430783,9.550521,0.0026147316527464983,0.005655116775130621,5.436383784687257,1.4947843903031561
2006-02-09,0,43.7,-79.65,4.614225,14.531905,18.49753,0.0028878079864224156,0.00410605358784668,6.208772353638801,0.041542383207527483
2006-02-10,0,43.7,-79.65,1.8833654,13.828067,25.288603,0.002137893074773062,0.004884883995843928,6.214047181370157,2.198743497485709
2006-02-11,0,43.7,-79.65,0.21304852,6.4491925,8.560403,0.0030238377599135996,0.005427836097563962,4.191243579006658,-0.9404066171017701
2006-02-12,0,43.7,-79.65,2.7887874,4.2177243,1.6620519,0.0024315431248351014,0.005208726413557355,2.77399785708373,0.10900585849699279
2006-02-13,0,43.7,-79.65,7.566203,16.485456,22.168955,0.0009360775947364745,0.005170476525571703,4.358698255138641,0.28831895339751695
2006-02-14,0,43.7,-79.65,7.6807113,21.86303,34.480206,0.00400096632717425,0.005276860585460633,6.948370083210852,0.16116903346979344
2006-02-15,0,43.7,-79.65,5.285127,24.904846,37.936092,0.006062082167378144,0.0038293293621245762,6.569901024237646,-1.3510947140517742
2006-02-16,0,43.7,-79.65,0.74768126,22.278675,28.358381,0.010784118041217679,0.0036280958271656507,9.533857339896954,-3.428191940168817
2006-02-17,0,43.7,-79.65,11.117695,38.187126,35.459034,0.0061992516860908545,0.0020114898814103254,16.207712584621397,0.6768959629272105
2006-02-18,0,43.7,-79.65,10.28789,22.756886,46.78017,0.0015491636865304107,0.006245080448859559,8.677544206194089,0.8514950237461749
2006-02-19,0,43.7,-79.65,8.012426,15.686095,23.981346,0.0025273705790103108,0.005644780840371595,0.28366467330275197,-0.26978898213148195
2006-02-20,0,43.7,-79.65,6.4043283,17.166027,28.637976,0.001998739483121604,0.005336896011315651,3.1406536247986363,0.9200167794411279
2006-02-21,0,43.7,-79.65,8.664488,19.352383,29.061413,0.0006081056030156986,0.00518695922653451,4.22638370933686,0.631121292344765
2006-02-22,0,43.7,-79.65,5.5105586,15.716703,27.204422,0.001065503060541139,0.0035390815241085043,6.169800564430064,1.3938327808966149
2006-02-23,0,43.7,-79.65,6.5598245,19.47181,22.868305,0.0015643218376125746,0.0023842541599090783,5.7065872726556215,0.39709634448936443
2006-02-24,0,43.7,-79.65,6.30028,19.860636,32.012527,0.0017825168503064935,0.0027826287342293697,5.055001156850218,-0.5351284402093944
2006-02-25,0,43.7,-79.65,6.3697305,24.551922,38.62092,0.004696853919746489,0.0036970371852194004,8.19843790681845,2.6904612322589463
2006-02-26,0,43.7,-79.65,6.7302966,11.621349,26.839163,0.00237415253499864,0.0034591136591516723,4.559814371260019,0.934036855194855
2006-02-27,0,43.7,-79.65,3.967668,11.526496,32.487667,0.0007320706879145559,0.003360495719405085,6.62665317642003,3.1443935280634676
2006-02-28,0,43.7,-79.65,5.9771557,15.578807,35.71385,0.0011382889650597733,0.006719020235873821,6.2318525871341075,1.7348220461665362
2006-03-01,0,43.7,-79.65,4.9273133,19.576609,31.463905,0.004913622682398592,0.005888036205519324,2.1280458579716903,2.2690677068853207
2006-03-02,0,43.7,-79.65,2.3070848,10.588431,25.939236,0.009227078675962341,0.006102356562517035,1.364226210627368,-1.667232248609376
2006-03-03,0,43.7,-79.65,5.7330084,12.444493,23.67603,0.0048663663673707384,0.005210081513988407,2.5454356979922097,-0.5147496169632518
2006-03-04,0,43.7,-79.65,6.56354,15.974399,19.253023,0.004395939418239003,0.0045100065044765564,2.117044708463381,1.1508357076278415
2006-03-05,0,43.7,-79.65,6.3769903,11.070189,23.589962,0.0032900252460234757,0.005485177114749384,4.311500749056545,1.7128813933018965
2006-03-06,0,43.7,-79.65,3.5422518,5.2628098,4.366362,0.00497766303771025,0.005763627532041874,3.7094742972267616,-0.30060326386980624
2006-03-07,0,43.7,-79.65,2.9137976,5.2249227,22.581884,0.004213542512060746,0.005723587838856998,3.494918956534869,0.5839873145935642
2006-03-08,0,43.7,-79.65,2.587758,13.800923,20.06178,0.00786375544188576,0.005558993240645215,1.7810074148717887,-1.9400225275280227
2006-03-09,0,43.7,-79.65,4.430412,22.635456,21.92915,0.006681715805757556,0.004398300311666391,6.463916880499075,3.064823957130792
2006-03-10,0,43.7,-79.65,8.821968,32.29534,23.109072,0.008440007031092727,0.0034023869160963627,4.184453171764406,-1.1608011253361825
2006-03-11,0,43.7,-79.65,3.7389183,15.149564,29.64516,0.008311468091880493,0.003743158137726433,-0.9105541275803803,-1.1667900072124435
2006-03-12,0,43.7,-79.65,2.411294,19.319756,28.20458,0.004592403863950658,0.0037003775725163134,4.1910619582301525,1.8044827688817162
2006-03-13,0,43.7,-79.65,2.4598496,30.038382,33.42202,0.008328457303596687,0.0038236566295456503,4.592710198616407,-1.0646680279399627
